"2020-09-25 11:25:02 ERROR o.s.c.logging.LoggingRebinder - Cannot set level: = DEBUG for 'com.mindtree'
""2020-09-25 11:25:02 INFO  c.m.o.OrderServiceApplication - The following profiles are active: prod
	receive.buffer.bytes = 65536
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.mechanism = GSSAPI
	security.protocol = PLAINTEXT
	send.buffer.bytes = 131072
	session.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
	ssl.endpoint.identification.algorithm = https
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLS
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	value.deserializer = class org.apache.kafka.common.serialization.StringDeserializer

""2020-09-25 19:18:39 INFO  o.a.k.common.utils.AppInfoParser - Kafka version: 2.3.1
""2020-09-25 19:18:39 INFO  o.a.k.common.utils.AppInfoParser - Kafka commitId: 18a913733fb71c01
""2020-09-25 19:18:39 INFO  o.a.k.common.utils.AppInfoParser - Kafka startTimeMs: 1601041719285
""2020-09-25 19:18:39 INFO  o.a.k.c.consumer.KafkaConsumer - [Consumer clientId=consumer-6, groupId=group_id] Subscribed to topic(s): addToCart
""2020-09-25 19:18:39 INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService
""2020-09-25 19:18:39 INFO  c.n.discovery.DiscoveryClient - DiscoveryClient_ORDERSERVICE/MT-7JZHRT2:orderservice:8084 - registration status: 204
""2020-09-25 19:18:39 INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
""2020-09-25 19:18:39 INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
""2020-09-25 19:18:39 INFO  o.apache.kafka.clients.Metadata - [Consumer clientId=consumer-6, groupId=group_id] Cluster ID: muh6ZvnKSlmtdPjqUAAreQ
""2020-09-25 19:18:39 INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-6, groupId=group_id] Discovered group coordinator MT-7JZHRT2:9092 (id: 2147483647 rack: null)
""2020-09-25 19:18:39 INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-6, groupId=group_id] Revoking previously assigned partitions []
""2020-09-25 19:18:39 INFO  o.s.k.l.KafkaMessageListenerContainer - group_id: partitions revoked: []
""2020-09-25 19:18:39 INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-6, groupId=group_id] (Re-)joining group
""2020-09-25 19:18:39 INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-6, groupId=group_id] (Re-)joining group
""2020-09-25 19:18:39 INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
""2020-09-25 19:18:39 INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-6, groupId=group_id] Successfully joined group with generation 121
""2020-09-25 19:18:39 INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-6, groupId=group_id] Setting newly assigned partitions: addToCart-0
""2020-09-25 19:18:39 INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-6, groupId=group_id] Setting offset for partition addToCart-0 to the committed offset FetchPosition{offset=37, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=MT-7JZHRT2:9092 (id: 0 rack: null), epoch=0}}
""2020-09-25 19:18:39 INFO  o.s.k.l.KafkaMessageListenerContainer - group_id: partitions assigned: [addToCart-0]
""2020-09-25 19:18:39 INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: confirmOrderPaynowUsingPOST_1
""2020-09-25 19:18:39 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8084 (http) with context path ''
""2020-09-25 19:18:39 INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8084
""2020-09-25 19:18:40 INFO  c.m.o.OrderServiceApplication - Started OrderServiceApplication in 6.295 seconds (JVM running for 1846.523)
""2020-09-25 19:18:40 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
""2020-09-25 19:18:48 ERROR o.s.k.l.LoggingErrorHandler - Error while processing: ConsumerRecord(topic = addToCart, partition = 0, leaderEpoch = 0, offset = 37, CreateTime = 1601039672852, serialized key size = -1, serialized value size = 90, headers = RecordHeaders(headers = [RecordHeader(key = __TypeId__, value = [99, 111, 109, 46, 109, 105, 110, 100, 116, 114, 101, 101, 46, 117, 115, 101, 114, 46, 100, 116, 111, 46, 67, 97, 114, 116, 68, 116, 111])], isReadOnly = false), key = null, value = {"userId":"104885148526304774223","restaurantId":3,"foodList":[{"foodId":6,"quantity":2}]})
"org.springframework.kafka.listener.ListenerExecutionFailedException: Listener method 'public void com.mindtree.order.serviceimpl.OrderServiceImpl.addToCartFromKafka(java.lang.String) throws com.mindtree.order.exception.OrderServiceAppException' threw exception; nested exception is org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session; nested exception is org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.decorateException(KafkaMessageListenerContainer.java:1879) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeErrorHandler(KafkaMessageListenerContainer.java:1871) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeRecordListener(KafkaMessageListenerContainer.java:1783) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeWithRecords(KafkaMessageListenerContainer.java:1708) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeRecordListener(KafkaMessageListenerContainer.java:1611) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeListener(KafkaMessageListenerContainer.java:1350) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.pollAndInvoke(KafkaMessageListenerContainer.java:1081) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.run(KafkaMessageListenerContainer.java:992) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at java.util.concurrent.Executors$RunnableAdapter.call(Unknown Source) [na:1.8.0_241]
	at java.util.concurrent.FutureTask.run(Unknown Source) [na:1.8.0_241]
	at java.lang.Thread.run(Unknown Source) [na:1.8.0_241]
Caused by: org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session
	at org.hibernate.collection.internal.AbstractPersistentCollection.throwLazyInitializationException(AbstractPersistentCollection.java:606) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.AbstractPersistentCollection.withTemporarySessionIfNeeded(AbstractPersistentCollection.java:218) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.AbstractPersistentCollection.readSize(AbstractPersistentCollection.java:162) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.PersistentBag.size(PersistentBag.java:371) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.PersistentBag.addAll(PersistentBag.java:439) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at com.mindtree.order.serviceimpl.OrderServiceImpl.addToCart(OrderServiceImpl.java:95) ~[classes/:na]
	at com.mindtree.order.serviceimpl.OrderServiceImpl.addToCartFromKafka(OrderServiceImpl.java:58) ~[classes/:na]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_241]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[na:1.8.0_241]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[na:1.8.0_241]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[na:1.8.0_241]
	at org.springframework.messaging.handler.invocation.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:171) ~[spring-messaging-5.2.9.RELEASE.jar:5.2.9.RELEASE]
	at org.springframework.messaging.handler.invocation.InvocableHandlerMethod.invoke(InvocableHandlerMethod.java:120) ~[spring-messaging-5.2.9.RELEASE.jar:5.2.9.RELEASE]
	at org.springframework.kafka.listener.adapter.HandlerAdapter.invoke(HandlerAdapter.java:48) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.MessagingMessageListenerAdapter.invokeHandler(MessagingMessageListenerAdapter.java:326) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.RecordMessagingMessageListenerAdapter.onMessage(RecordMessagingMessageListenerAdapter.java:86) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.RecordMessagingMessageListenerAdapter.onMessage(RecordMessagingMessageListenerAdapter.java:51) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeOnMessage(KafkaMessageListenerContainer.java:1833) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeOnMessage(KafkaMessageListenerContainer.java:1815) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeRecordListener(KafkaMessageListenerContainer.java:1770) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	... 8 common frames omitted
"2020-09-25 19:18:48 ERROR o.s.k.l.LoggingErrorHandler - Error while processing: ConsumerRecord(topic = addToCart, partition = 0, leaderEpoch = 0, offset = 38, CreateTime = 1601039728055, serialized key size = -1, serialized value size = 90, headers = RecordHeaders(headers = [RecordHeader(key = __TypeId__, value = [99, 111, 109, 46, 109, 105, 110, 100, 116, 114, 101, 101, 46, 117, 115, 101, 114, 46, 100, 116, 111, 46, 67, 97, 114, 116, 68, 116, 111])], isReadOnly = false), key = null, value = {"userId":"104885148526304774223","restaurantId":3,"foodList":[{"foodId":6,"quantity":2}]})
"org.springframework.kafka.listener.ListenerExecutionFailedException: Listener method 'public void com.mindtree.order.serviceimpl.OrderServiceImpl.addToCartFromKafka(java.lang.String) throws com.mindtree.order.exception.OrderServiceAppException' threw exception; nested exception is org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session; nested exception is org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.decorateException(KafkaMessageListenerContainer.java:1879) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeErrorHandler(KafkaMessageListenerContainer.java:1871) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeRecordListener(KafkaMessageListenerContainer.java:1783) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeWithRecords(KafkaMessageListenerContainer.java:1708) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeRecordListener(KafkaMessageListenerContainer.java:1611) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeListener(KafkaMessageListenerContainer.java:1350) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.pollAndInvoke(KafkaMessageListenerContainer.java:1081) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.run(KafkaMessageListenerContainer.java:992) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at java.util.concurrent.Executors$RunnableAdapter.call(Unknown Source) [na:1.8.0_241]
	at java.util.concurrent.FutureTask.run(Unknown Source) [na:1.8.0_241]
	at java.lang.Thread.run(Unknown Source) [na:1.8.0_241]
Caused by: org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session
	at org.hibernate.collection.internal.AbstractPersistentCollection.throwLazyInitializationException(AbstractPersistentCollection.java:606) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.AbstractPersistentCollection.withTemporarySessionIfNeeded(AbstractPersistentCollection.java:218) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.AbstractPersistentCollection.readSize(AbstractPersistentCollection.java:162) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.PersistentBag.size(PersistentBag.java:371) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.PersistentBag.addAll(PersistentBag.java:439) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at com.mindtree.order.serviceimpl.OrderServiceImpl.addToCart(OrderServiceImpl.java:95) ~[classes/:na]
	at com.mindtree.order.serviceimpl.OrderServiceImpl.addToCartFromKafka(OrderServiceImpl.java:58) ~[classes/:na]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_241]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[na:1.8.0_241]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[na:1.8.0_241]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[na:1.8.0_241]
	at org.springframework.messaging.handler.invocation.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:171) ~[spring-messaging-5.2.9.RELEASE.jar:5.2.9.RELEASE]
	at org.springframework.messaging.handler.invocation.InvocableHandlerMethod.invoke(InvocableHandlerMethod.java:120) ~[spring-messaging-5.2.9.RELEASE.jar:5.2.9.RELEASE]
	at org.springframework.kafka.listener.adapter.HandlerAdapter.invoke(HandlerAdapter.java:48) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.MessagingMessageListenerAdapter.invokeHandler(MessagingMessageListenerAdapter.java:326) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.RecordMessagingMessageListenerAdapter.onMessage(RecordMessagingMessageListenerAdapter.java:86) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.RecordMessagingMessageListenerAdapter.onMessage(RecordMessagingMessageListenerAdapter.java:51) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeOnMessage(KafkaMessageListenerContainer.java:1833) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeOnMessage(KafkaMessageListenerContainer.java:1815) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeRecordListener(KafkaMessageListenerContainer.java:1770) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	... 8 common frames omitted
"2020-09-25 19:18:49 ERROR o.s.k.l.LoggingErrorHandler - Error while processing: ConsumerRecord(topic = addToCart, partition = 0, leaderEpoch = 0, offset = 39, CreateTime = 1601039818813, serialized key size = -1, serialized value size = 90, headers = RecordHeaders(headers = [RecordHeader(key = __TypeId__, value = [99, 111, 109, 46, 109, 105, 110, 100, 116, 114, 101, 101, 46, 117, 115, 101, 114, 46, 100, 116, 111, 46, 67, 97, 114, 116, 68, 116, 111])], isReadOnly = false), key = null, value = {"userId":"104885148526304774223","restaurantId":3,"foodList":[{"foodId":6,"quantity":2}]})
"org.springframework.kafka.listener.ListenerExecutionFailedException: Listener method 'public void com.mindtree.order.serviceimpl.OrderServiceImpl.addToCartFromKafka(java.lang.String) throws com.mindtree.order.exception.OrderServiceAppException' threw exception; nested exception is org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session; nested exception is org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.decorateException(KafkaMessageListenerContainer.java:1879) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeErrorHandler(KafkaMessageListenerContainer.java:1871) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeRecordListener(KafkaMessageListenerContainer.java:1783) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeWithRecords(KafkaMessageListenerContainer.java:1708) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeRecordListener(KafkaMessageListenerContainer.java:1611) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeListener(KafkaMessageListenerContainer.java:1350) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.pollAndInvoke(KafkaMessageListenerContainer.java:1081) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.run(KafkaMessageListenerContainer.java:992) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at java.util.concurrent.Executors$RunnableAdapter.call(Unknown Source) [na:1.8.0_241]
	at java.util.concurrent.FutureTask.run(Unknown Source) [na:1.8.0_241]
	at java.lang.Thread.run(Unknown Source) [na:1.8.0_241]
Caused by: org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.mindtree.order.entity.Cart.foodList, could not initialize proxy - no Session
	at org.hibernate.collection.internal.AbstractPersistentCollection.throwLazyInitializationException(AbstractPersistentCollection.java:606) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.AbstractPersistentCollection.withTemporarySessionIfNeeded(AbstractPersistentCollection.java:218) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.AbstractPersistentCollection.readSize(AbstractPersistentCollection.java:162) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.PersistentBag.size(PersistentBag.java:371) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at org.hibernate.collection.internal.PersistentBag.addAll(PersistentBag.java:439) ~[hibernate-core-5.4.21.Final.jar:5.4.21.Final]
	at com.mindtree.order.serviceimpl.OrderServiceImpl.addToCart(OrderServiceImpl.java:95) ~[classes/:na]
	at com.mindtree.order.serviceimpl.OrderServiceImpl.addToCartFromKafka(OrderServiceImpl.java:58) ~[classes/:na]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_241]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[na:1.8.0_241]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[na:1.8.0_241]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[na:1.8.0_241]
	at org.springframework.messaging.handler.invocation.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:171) ~[spring-messaging-5.2.9.RELEASE.jar:5.2.9.RELEASE]
	at org.springframework.messaging.handler.invocation.InvocableHandlerMethod.invoke(InvocableHandlerMethod.java:120) ~[spring-messaging-5.2.9.RELEASE.jar:5.2.9.RELEASE]
	at org.springframework.kafka.listener.adapter.HandlerAdapter.invoke(HandlerAdapter.java:48) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.MessagingMessageListenerAdapter.invokeHandler(MessagingMessageListenerAdapter.java:326) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.RecordMessagingMessageListenerAdapter.onMessage(RecordMessagingMessageListenerAdapter.java:86) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.adapter.RecordMessagingMessageListenerAdapter.onMessage(RecordMessagingMessageListenerAdapter.java:51) ~[spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeOnMessage(KafkaMessageListenerContainer.java:1833) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.invokeOnMessage(KafkaMessageListenerContainer.java:1815) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	at org.springframework.kafka.listener.KafkaMessageListenerContainer$ListenerConsumer.doInvokeRecordListener(KafkaMessageListenerContainer.java:1770) [spring-kafka-2.3.11.RELEASE.jar:2.3.11.RELEASE]
	... 8 common frames omitted
"2020-09-25 19:18:50 ERROR o.s.k.l.LoggingErrorHandler - Error while processing: ConsumerRecord(topic = addToCart, partition = 0, leaderEpoch = 0, offset = 40, CreateTime = 1601039912064, serialized key size = -1, serialized value size = 90, headers = RecordHeaders(headers = [RecordHeader(key = __TypeId__, value = [99, 111, 109, 46, 109, 105, 110, 100, 116, 114, 101, 101, 46, 117, 115, 101, 114, 46, 100, 116, 111, 46, 67, 97, 114, 116, 68, 116, 111])], isReadOnly = false), key = null, value = {"userId":"104885148526304774223","restaurantId":3,"foodList":[{"foodId":6,"quantity":2}]})
